order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price,hour
3756,1666,2023-01-28,1900-01-01 21:28:58,120,120,Steak Torta,Mexican,13.95,21
3757,1667,2023-01-28,1900-01-01 21:41:42,111,111,California Roll,Asian,11.95,21
3758,1668,2023-01-28,1900-01-01 22:28:44,107,107,Orange Chicken,Asian,16.5,22
3759,1668,2023-01-28,1900-01-01 22:28:44,109,109,Korean Beef Bowl,Asian,17.95,22
3760,1668,2023-01-28,1900-01-01 22:28:44,113,113,Edamame,Asian,5.0,22
3761,1669,2023-01-29,1900-01-01 11:43:36,104,104,Veggie Burger,American,10.5,11
3762,1670,2023-01-29,1900-01-01 11:52:11,124,124,Spaghetti,Italian,14.5,11
3763,1670,2023-01-29,1900-01-01 11:52:11,105,105,Mac & Cheese,American,7.0,11
3764,1670,2023-01-29,1900-01-01 11:52:11,122,122,Chips & Salsa,Mexican,7.0,11
3765,1670,2023-01-29,1900-01-01 11:52:11,132,132,Eggplant Parmesan,Italian,16.95,11
3766,1671,2023-01-29,1900-01-01 11:55:01,101,101,Hamburger,American,12.95,11
3767,1671,2023-01-29,1900-01-01 11:55:01,102,102,Cheeseburger,American,13.95,11
3768,1672,2023-01-29,1900-01-01 12:14:46,130,130,Shrimp Scampi,Italian,19.95,12
3769,1673,2023-01-29,1900-01-01 12:19:02,129,129,Mushroom Ravioli,Italian,15.5,12
3770,1674,2023-01-29,1900-01-01 12:26:17,124,124,Spaghetti,Italian,14.5,12
3771,1675,2023-01-29,1900-01-01 12:26:53,109,109,Korean Beef Bowl,Asian,17.95,12
3772,1675,2023-01-29,1900-01-01 12:26:53,113,113,Edamame,Asian,5.0,12
3773,1675,2023-01-29,1900-01-01 12:26:53,120,120,Steak Torta,Mexican,13.95,12
3774,1675,2023-01-29,1900-01-01 12:26:53,122,122,Chips & Salsa,Mexican,7.0,12
3775,1676,2023-01-29,1900-01-01 12:39:31,125,125,Spaghetti & Meatballs,Italian,17.95,12
3776,1677,2023-01-29,1900-01-01 12:45:39,104,104,Veggie Burger,American,10.5,12
3777,1678,2023-01-29,1900-01-01 13:06:51,113,113,Edamame,Asian,5.0,13
3778,1679,2023-01-29,1900-01-01 13:08:52,116,116,Steak Tacos,Mexican,13.95,13
3780,1681,2023-01-29,1900-01-01 13:23:39,101,101,Hamburger,American,12.95,13
3781,1681,2023-01-29,1900-01-01 13:23:39,102,102,Cheeseburger,American,13.95,13
3782,1682,2023-01-29,1900-01-01 13:27:10,101,101,Hamburger,American,12.95,13
3783,1682,2023-01-29,1900-01-01 13:27:10,113,113,Edamame,Asian,5.0,13
3784,1683,2023-01-29,1900-01-01 13:27:41,129,129,Mushroom Ravioli,Italian,15.5,13
3785,1684,2023-01-29,1900-01-01 13:33:16,101,101,Hamburger,American,12.95,13
3786,1684,2023-01-29,1900-01-01 13:33:16,107,107,Orange Chicken,Asian,16.5,13
3787,1684,2023-01-29,1900-01-01 13:33:16,113,113,Edamame,Asian,5.0,13
3788,1684,2023-01-29,1900-01-01 13:33:16,120,120,Steak Torta,Mexican,13.95,13
3789,1684,2023-01-29,1900-01-01 13:33:16,121,121,Cheese Quesadillas,Mexican,10.5,13
3790,1684,2023-01-29,1900-01-01 13:33:16,106,106,French Fries,American,7.0,13
3791,1685,2023-01-29,1900-01-01 13:36:52,101,101,Hamburger,American,12.95,13
3792,1685,2023-01-29,1900-01-01 13:36:52,102,102,Cheeseburger,American,13.95,13
3793,1685,2023-01-29,1900-01-01 13:36:52,124,124,Spaghetti,Italian,14.5,13
3794,1685,2023-01-29,1900-01-01 13:36:52,110,110,Pork Ramen,Asian,17.95,13
3795,1685,2023-01-29,1900-01-01 13:36:52,117,117,Chicken Burrito,Mexican,12.95,13
3796,1685,2023-01-29,1900-01-01 13:36:52,128,128,Cheese Lasagna,Italian,15.5,13
3797,1685,2023-01-29,1900-01-01 13:36:52,128,128,Cheese Lasagna,Italian,15.5,13
3798,1685,2023-01-29,1900-01-01 13:36:52,111,111,California Roll,Asian,11.95,13
3799,1685,2023-01-29,1900-01-01 13:36:52,118,118,Steak Burrito,Mexican,14.95,13
3800,1685,2023-01-29,1900-01-01 13:36:52,120,120,Steak Torta,Mexican,13.95,13
3801,1685,2023-01-29,1900-01-01 13:36:52,120,120,Steak Torta,Mexican,13.95,13
3802,1685,2023-01-29,1900-01-01 13:36:52,105,105,Mac & Cheese,American,7.0,13
3803,1685,2023-01-29,1900-01-01 13:36:52,106,106,French Fries,American,7.0,13
3804,1686,2023-01-29,1900-01-01 13:37:50,124,124,Spaghetti,Italian,14.5,13
3805,1686,2023-01-29,1900-01-01 13:37:50,110,110,Pork Ramen,Asian,17.95,13
3806,1686,2023-01-29,1900-01-01 13:37:50,119,119,Chicken Torta,Mexican,11.95,13
3807,1686,2023-01-29,1900-01-01 13:37:50,132,132,Eggplant Parmesan,Italian,16.95,13
3808,1687,2023-01-29,1900-01-01 13:39:42,118,118,Steak Burrito,Mexican,14.95,13
3809,1687,2023-01-29,1900-01-01 13:39:42,106,106,French Fries,American,7.0,13
3810,1688,2023-01-29,1900-01-01 13:42:20,113,113,Edamame,Asian,5.0,13
3811,1689,2023-01-29,1900-01-01 13:51:07,131,131,Chicken Parmesan,Italian,17.95,13
3812,1690,2023-01-29,1900-01-01 13:55:35,125,125,Spaghetti & Meatballs,Italian,17.95,13
3813,1691,2023-01-29,1900-01-01 14:13:32,110,110,Pork Ramen,Asian,17.95,14
3814,1692,2023-01-29,1900-01-01 14:24:36,127,127,Meat Lasagna,Italian,17.95,14
3815,1693,2023-01-29,1900-01-01 14:28:24,127,127,Meat Lasagna,Italian,17.95,14
3816,1694,2023-01-29,1900-01-01 14:39:52,102,102,Cheeseburger,American,13.95,14
3817,1695,2023-01-29,1900-01-01 15:11:01,120,120,Steak Torta,Mexican,13.95,15
3818,1695,2023-01-29,1900-01-01 15:11:01,106,106,French Fries,American,7.0,15
3819,1696,2023-01-29,1900-01-01 15:26:55,101,101,Hamburger,American,12.95,15
3820,1696,2023-01-29,1900-01-01 15:26:55,129,129,Mushroom Ravioli,Italian,15.5,15
3821,1697,2023-01-29,1900-01-01 16:01:52,108,108,Tofu Pad Thai,Asian,14.5,16
3822,1697,2023-01-29,1900-01-01 16:01:52,119,119,Chicken Torta,Mexican,11.95,16
3823,1698,2023-01-29,1900-01-01 16:04:23,117,117,Chicken Burrito,Mexican,12.95,16
3824,1698,2023-01-29,1900-01-01 16:04:23,119,119,Chicken Torta,Mexican,11.95,16
3825,1698,2023-01-29,1900-01-01 16:04:23,120,120,Steak Torta,Mexican,13.95,16
3826,1699,2023-01-29,1900-01-01 16:05:53,105,105,Mac & Cheese,American,7.0,16
3827,1700,2023-01-29,1900-01-01 16:07:41,116,116,Steak Tacos,Mexican,13.95,16
3828,1701,2023-01-29,1900-01-01 16:40:57,111,111,California Roll,Asian,11.95,16
3829,1702,2023-01-29,1900-01-01 16:48:09,104,104,Veggie Burger,American,10.5,16
3830,1703,2023-01-29,1900-01-01 17:47:55,101,101,Hamburger,American,12.95,17
3831,1703,2023-01-29,1900-01-01 17:47:55,119,119,Chicken Torta,Mexican,11.95,17
3832,1704,2023-01-29,1900-01-01 18:15:40,103,103,Hot Dog,American,9.0,18
3833,1704,2023-01-29,1900-01-01 18:15:40,117,117,Chicken Burrito,Mexican,12.95,18
3834,1704,2023-01-29,1900-01-01 18:15:40,121,121,Cheese Quesadillas,Mexican,10.5,18
3835,1704,2023-01-29,1900-01-01 18:15:40,132,132,Eggplant Parmesan,Italian,16.95,18
3836,1705,2023-01-29,1900-01-01 18:38:41,110,110,Pork Ramen,Asian,17.95,18
3837,1705,2023-01-29,1900-01-01 18:38:41,129,129,Mushroom Ravioli,Italian,15.5,18
3838,1706,2023-01-29,1900-01-01 18:44:29,129,129,Mushroom Ravioli,Italian,15.5,18
3839,1707,2023-01-29,1900-01-01 18:45:58,110,110,Pork Ramen,Asian,17.95,18
3840,1707,2023-01-29,1900-01-01 18:45:58,113,113,Edamame,Asian,5.0,18
3841,1708,2023-01-29,1900-01-01 18:53:35,117,117,Chicken Burrito,Mexican,12.95,18
3842,1709,2023-01-29,1900-01-01 18:55:40,101,101,Hamburger,American,12.95,18
3843,1709,2023-01-29,1900-01-01 18:55:40,118,118,Steak Burrito,Mexican,14.95,18
3845,1710,2023-01-29,1900-01-01 18:58:20,102,102,Cheeseburger,American,13.95,18
3846,1710,2023-01-29,1900-01-01 18:58:20,125,125,Spaghetti & Meatballs,Italian,17.95,18
3847,1710,2023-01-29,1900-01-01 18:58:20,109,109,Korean Beef Bowl,Asian,17.95,18
3848,1711,2023-01-29,1900-01-01 18:59:29,125,125,Spaghetti & Meatballs,Italian,17.95,18
3849,1712,2023-01-29,1900-01-01 19:23:49,102,102,Cheeseburger,American,13.95,19
3850,1712,2023-01-29,1900-01-01 19:23:49,117,117,Chicken Burrito,Mexican,12.95,19
3851,1713,2023-01-29,1900-01-01 19:32:08,127,127,Meat Lasagna,Italian,17.95,19
3852,1714,2023-01-29,1900-01-01 19:34:31,112,112,Salmon Roll,Asian,14.95,19
3853,1715,2023-01-29,1900-01-01 19:36:45,124,124,Spaghetti,Italian,14.5,19
3854,1715,2023-01-29,1900-01-01 19:36:45,109,109,Korean Beef Bowl,Asian,17.95,19
3855,1715,2023-01-29,1900-01-01 19:36:45,113,113,Edamame,Asian,5.0,19
3856,1715,2023-01-29,1900-01-01 19:36:45,132,132,Eggplant Parmesan,Italian,16.95,19
3857,1716,2023-01-29,1900-01-01 20:05:12,112,112,Salmon Roll,Asian,14.95,20
3858,1716,2023-01-29,1900-01-01 20:05:12,113,113,Edamame,Asian,5.0,20
3859,1717,2023-01-29,1900-01-01 20:15:35,124,124,Spaghetti,Italian,14.5,20
3860,1718,2023-01-29,1900-01-01 20:15:51,102,102,Cheeseburger,American,13.95,20
3861,1718,2023-01-29,1900-01-01 20:15:51,119,119,Chicken Torta,Mexican,11.95,20
3862,1718,2023-01-29,1900-01-01 20:15:51,122,122,Chips & Salsa,Mexican,7.0,20
3863,1718,2023-01-29,1900-01-01 20:15:51,130,130,Shrimp Scampi,Italian,19.95,20
3864,1719,2023-01-29,1900-01-01 20:23:41,105,105,Mac & Cheese,American,7.0,20
3865,1720,2023-01-29,1900-01-01 20:37:53,129,129,Mushroom Ravioli,Italian,15.5,20
3866,1720,2023-01-29,1900-01-01 20:37:53,114,114,Potstickers,Asian,9.0,20
3867,1721,2023-01-29,1900-01-01 20:38:52,101,101,Hamburger,American,12.95,20
3868,1721,2023-01-29,1900-01-01 20:38:52,106,106,French Fries,American,7.0,20
3869,1722,2023-01-29,1900-01-01 20:41:46,104,104,Veggie Burger,American,10.5,20
3870,1723,2023-01-29,1900-01-01 20:50:55,115,115,Chicken Tacos,Mexican,11.95,20
3871,1724,2023-01-29,1900-01-01 21:04:42,122,122,Chips & Salsa,Mexican,7.0,21
3872,1725,2023-01-29,1900-01-01 21:27:53,109,109,Korean Beef Bowl,Asian,17.95,21
3873,1725,2023-01-29,1900-01-01 21:27:53,130,130,Shrimp Scampi,Italian,19.95,21
3874,1726,2023-01-29,1900-01-01 22:44:10,108,108,Tofu Pad Thai,Asian,14.5,22
3875,1726,2023-01-29,1900-01-01 22:44:10,112,112,Salmon Roll,Asian,14.95,22
3876,1727,2023-01-30,1900-01-01 11:25:25,113,113,Edamame,Asian,5.0,11
3877,1727,2023-01-30,1900-01-01 11:25:25,106,106,French Fries,American,7.0,11
3878,1728,2023-01-30,1900-01-01 11:30:32,129,129,Mushroom Ravioli,Italian,15.5,11
3879,1728,2023-01-30,1900-01-01 11:30:32,119,119,Chicken Torta,Mexican,11.95,11
3880,1729,2023-01-30,1900-01-01 11:37:42,108,108,Tofu Pad Thai,Asian,14.5,11
3881,1730,2023-01-30,1900-01-01 11:39:14,109,109,Korean Beef Bowl,Asian,17.95,11
3882,1730,2023-01-30,1900-01-01 11:39:14,117,117,Chicken Burrito,Mexican,12.95,11
3883,1730,2023-01-30,1900-01-01 11:39:14,119,119,Chicken Torta,Mexican,11.95,11
3884,1731,2023-01-30,1900-01-01 12:17:29,120,120,Steak Torta,Mexican,13.95,12
3885,1732,2023-01-30,1900-01-01 12:20:46,101,101,Hamburger,American,12.95,12
3886,1732,2023-01-30,1900-01-01 12:20:46,107,107,Orange Chicken,Asian,16.5,12
3887,1732,2023-01-30,1900-01-01 12:20:46,119,119,Chicken Torta,Mexican,11.95,12
3888,1733,2023-01-30,1900-01-01 12:26:56,110,110,Pork Ramen,Asian,17.95,12
3889,1734,2023-01-30,1900-01-01 12:36:42,101,101,Hamburger,American,12.95,12
3890,1734,2023-01-30,1900-01-01 12:36:42,107,107,Orange Chicken,Asian,16.5,12
3891,1734,2023-01-30,1900-01-01 12:36:42,102,102,Cheeseburger,American,13.95,12
3892,1734,2023-01-30,1900-01-01 12:36:42,103,103,Hot Dog,American,9.0,12
3893,1734,2023-01-30,1900-01-01 12:36:42,104,104,Veggie Burger,American,10.5,12
3894,1734,2023-01-30,1900-01-01 12:36:42,108,108,Tofu Pad Thai,Asian,14.5,12
3895,1734,2023-01-30,1900-01-01 12:36:42,125,125,Spaghetti & Meatballs,Italian,17.95,12
3896,1734,2023-01-30,1900-01-01 12:36:42,117,117,Chicken Burrito,Mexican,12.95,12
3897,1734,2023-01-30,1900-01-01 12:36:42,129,129,Mushroom Ravioli,Italian,15.5,12
3898,1734,2023-01-30,1900-01-01 12:36:42,120,120,Steak Torta,Mexican,13.95,12
3899,1734,2023-01-30,1900-01-01 12:36:42,122,122,Chips & Salsa,Mexican,7.0,12
3900,1734,2023-01-30,1900-01-01 12:36:42,106,106,French Fries,American,7.0,12
3901,1734,2023-01-30,1900-01-01 12:36:42,106,106,French Fries,American,7.0,12
3902,1735,2023-01-30,1900-01-01 12:59:38,102,102,Cheeseburger,American,13.95,12
3903,1736,2023-01-30,1900-01-01 13:34:18,113,113,Edamame,Asian,5.0,13
3904,1737,2023-01-30,1900-01-01 13:41:21,116,116,Steak Tacos,Mexican,13.95,13
3905,1737,2023-01-30,1900-01-01 13:41:21,103,103,Hot Dog,American,9.0,13
3906,1737,2023-01-30,1900-01-01 13:41:21,104,104,Veggie Burger,American,10.5,13
3907,1738,2023-01-30,1900-01-01 13:46:49,101,101,Hamburger,American,12.95,13
3908,1738,2023-01-30,1900-01-01 13:46:49,109,109,Korean Beef Bowl,Asian,17.95,13
3909,1738,2023-01-30,1900-01-01 13:46:49,117,117,Chicken Burrito,Mexican,12.95,13
3910,1738,2023-01-30,1900-01-01 13:46:49,127,127,Meat Lasagna,Italian,17.95,13
3911,1739,2023-01-30,1900-01-01 13:49:56,101,101,Hamburger,American,12.95,13
3912,1739,2023-01-30,1900-01-01 13:49:56,101,101,Hamburger,American,12.95,13
3913,1740,2023-01-30,1900-01-01 14:14:17,103,103,Hot Dog,American,9.0,14
3914,1741,2023-01-30,1900-01-01 14:19:34,120,120,Steak Torta,Mexican,13.95,14
3915,1742,2023-01-30,1900-01-01 14:23:30,124,124,Spaghetti,Italian,14.5,14
3916,1743,2023-01-30,1900-01-01 14:25:35,121,121,Cheese Quesadillas,Mexican,10.5,14
3917,1744,2023-01-30,1900-01-01 14:26:51,101,101,Hamburger,American,12.95,14
3918,1744,2023-01-30,1900-01-01 14:26:51,108,108,Tofu Pad Thai,Asian,14.5,14
3919,1744,2023-01-30,1900-01-01 14:26:51,118,118,Steak Burrito,Mexican,14.95,14
3920,1745,2023-01-30,1900-01-01 14:43:16,115,115,Chicken Tacos,Mexican,11.95,14
3921,1745,2023-01-30,1900-01-01 14:43:16,108,108,Tofu Pad Thai,Asian,14.5,14
3922,1745,2023-01-30,1900-01-01 14:43:16,126,126,Fettuccine Alfredo,Italian,14.5,14
3923,1745,2023-01-30,1900-01-01 14:43:16,123,123,Chips & Guacamole,Mexican,9.0,14
3924,1746,2023-01-30,1900-01-01 15:07:16,108,108,Tofu Pad Thai,Asian,14.5,15
3925,1747,2023-01-30,1900-01-01 15:17:51,113,113,Edamame,Asian,5.0,15
3927,1748,2023-01-30,1900-01-01 15:32:57,102,102,Cheeseburger,American,13.95,15
3928,1749,2023-01-30,1900-01-01 16:02:56,130,130,Shrimp Scampi,Italian,19.95,16
3929,1749,2023-01-30,1900-01-01 16:02:56,123,123,Chips & Guacamole,Mexican,9.0,16
3931,1750,2023-01-30,1900-01-01 16:12:42,101,101,Hamburger,American,12.95,16
3932,1750,2023-01-30,1900-01-01 16:12:42,128,128,Cheese Lasagna,Italian,15.5,16
3933,1751,2023-01-30,1900-01-01 16:49:58,102,102,Cheeseburger,American,13.95,16
3934,1751,2023-01-30,1900-01-01 16:49:58,125,125,Spaghetti & Meatballs,Italian,17.95,16
3935,1752,2023-01-30,1900-01-01 16:51:01,127,127,Meat Lasagna,Italian,17.95,16
3936,1752,2023-01-30,1900-01-01 16:51:01,122,122,Chips & Salsa,Mexican,7.0,16
3937,1753,2023-01-30,1900-01-01 16:53:40,102,102,Cheeseburger,American,13.95,16
3938,1753,2023-01-30,1900-01-01 16:53:40,123,123,Chips & Guacamole,Mexican,9.0,16
3939,1754,2023-01-30,1900-01-01 17:11:32,101,101,Hamburger,American,12.95,17
3940,1754,2023-01-30,1900-01-01 17:11:32,103,103,Hot Dog,American,9.0,17
3941,1754,2023-01-30,1900-01-01 17:11:32,127,127,Meat Lasagna,Italian,17.95,17
3942,1754,2023-01-30,1900-01-01 17:11:32,105,105,Mac & Cheese,American,7.0,17
3943,1755,2023-01-30,1900-01-01 17:22:31,109,109,Korean Beef Bowl,Asian,17.95,17
3944,1755,2023-01-30,1900-01-01 17:22:31,114,114,Potstickers,Asian,9.0,17
3945,1756,2023-01-30,1900-01-01 17:30:17,128,128,Cheese Lasagna,Italian,15.5,17
3946,1757,2023-01-30,1900-01-01 17:32:30,108,108,Tofu Pad Thai,Asian,14.5,17
3947,1757,2023-01-30,1900-01-01 17:32:30,110,110,Pork Ramen,Asian,17.95,17
3948,1758,2023-01-30,1900-01-01 17:38:25,105,105,Mac & Cheese,American,7.0,17
3949,1758,2023-01-30,1900-01-01 17:38:25,132,132,Eggplant Parmesan,Italian,16.95,17
3950,1759,2023-01-30,1900-01-01 17:49:25,117,117,Chicken Burrito,Mexican,12.95,17
3951,1759,2023-01-30,1900-01-01 17:49:25,129,129,Mushroom Ravioli,Italian,15.5,17
3952,1759,2023-01-30,1900-01-01 17:49:25,119,119,Chicken Torta,Mexican,11.95,17
3953,1759,2023-01-30,1900-01-01 17:49:25,131,131,Chicken Parmesan,Italian,17.95,17
3954,1760,2023-01-30,1900-01-01 18:00:46,126,126,Fettuccine Alfredo,Italian,14.5,18
3955,1761,2023-01-30,1900-01-01 18:02:30,108,108,Tofu Pad Thai,Asian,14.5,18
3956,1762,2023-01-30,1900-01-01 18:14:18,110,110,Pork Ramen,Asian,17.95,18
3957,1763,2023-01-30,1900-01-01 18:24:28,125,125,Spaghetti & Meatballs,Italian,17.95,18
3958,1764,2023-01-30,1900-01-01 18:24:57,127,127,Meat Lasagna,Italian,17.95,18
3959,1764,2023-01-30,1900-01-01 18:24:57,121,121,Cheese Quesadillas,Mexican,10.5,18
3960,1764,2023-01-30,1900-01-01 18:24:57,130,130,Shrimp Scampi,Italian,19.95,18
3961,1765,2023-01-30,1900-01-01 18:32:30,127,127,Meat Lasagna,Italian,17.95,18
3962,1765,2023-01-30,1900-01-01 18:32:30,129,129,Mushroom Ravioli,Italian,15.5,18
3963,1766,2023-01-30,1900-01-01 18:50:13,129,129,Mushroom Ravioli,Italian,15.5,18
3964,1767,2023-01-30,1900-01-01 19:03:49,102,102,Cheeseburger,American,13.95,19
3965,1767,2023-01-30,1900-01-01 19:03:49,108,108,Tofu Pad Thai,Asian,14.5,19
3966,1767,2023-01-30,1900-01-01 19:03:49,124,124,Spaghetti,Italian,14.5,19
3967,1767,2023-01-30,1900-01-01 19:03:49,117,117,Chicken Burrito,Mexican,12.95,19
3968,1768,2023-01-30,1900-01-01 19:28:42,103,103,Hot Dog,American,9.0,19
3969,1769,2023-01-30,1900-01-01 19:28:51,109,109,Korean Beef Bowl,Asian,17.95,19
3970,1769,2023-01-30,1900-01-01 19:28:51,119,119,Chicken Torta,Mexican,11.95,19
3971,1770,2023-01-30,1900-01-01 19:31:17,103,103,Hot Dog,American,9.0,19
3972,1771,2023-01-30,1900-01-01 19:46:17,108,108,Tofu Pad Thai,Asian,14.5,19
3973,1771,2023-01-30,1900-01-01 19:46:17,131,131,Chicken Parmesan,Italian,17.95,19
3974,1772,2023-01-30,1900-01-01 19:57:11,127,127,Meat Lasagna,Italian,17.95,19
3975,1773,2023-01-30,1900-01-01 20:06:40,107,107,Orange Chicken,Asian,16.5,20
3976,1773,2023-01-30,1900-01-01 20:06:40,108,108,Tofu Pad Thai,Asian,14.5,20
3977,1773,2023-01-30,1900-01-01 20:06:40,123,123,Chips & Guacamole,Mexican,9.0,20
3978,1773,2023-01-30,1900-01-01 20:06:40,106,106,French Fries,American,7.0,20
3979,1774,2023-01-30,1900-01-01 20:07:05,119,119,Chicken Torta,Mexican,11.95,20
3980,1775,2023-01-30,1900-01-01 20:07:17,118,118,Steak Burrito,Mexican,14.95,20
3981,1776,2023-01-30,1900-01-01 20:09:16,125,125,Spaghetti & Meatballs,Italian,17.95,20
3982,1776,2023-01-30,1900-01-01 20:09:16,130,130,Shrimp Scampi,Italian,19.95,20
3983,1776,2023-01-30,1900-01-01 20:09:16,106,106,French Fries,American,7.0,20
3984,1777,2023-01-30,1900-01-01 20:11:18,120,120,Steak Torta,Mexican,13.95,20
3985,1778,2023-01-30,1900-01-01 20:26:02,109,109,Korean Beef Bowl,Asian,17.95,20
3986,1779,2023-01-30,1900-01-01 20:27:12,116,116,Steak Tacos,Mexican,13.95,20
3987,1780,2023-01-30,1900-01-01 20:54:47,118,118,Steak Burrito,Mexican,14.95,20
3988,1781,2023-01-30,1900-01-01 21:05:03,101,101,Hamburger,American,12.95,21
3989,1781,2023-01-30,1900-01-01 21:05:03,116,116,Steak Tacos,Mexican,13.95,21
3990,1782,2023-01-30,1900-01-01 21:05:29,101,101,Hamburger,American,12.95,21
3991,1782,2023-01-30,1900-01-01 21:05:29,111,111,California Roll,Asian,11.95,21
3992,1783,2023-01-30,1900-01-01 21:05:39,125,125,Spaghetti & Meatballs,Italian,17.95,21
3993,1784,2023-01-30,1900-01-01 21:06:05,108,108,Tofu Pad Thai,Asian,14.5,21
3994,1784,2023-01-30,1900-01-01 21:06:05,125,125,Spaghetti & Meatballs,Italian,17.95,21
3995,1784,2023-01-30,1900-01-01 21:06:05,127,127,Meat Lasagna,Italian,17.95,21
3996,1784,2023-01-30,1900-01-01 21:06:05,122,122,Chips & Salsa,Mexican,7.0,21
3997,1785,2023-01-30,1900-01-01 21:08:02,108,108,Tofu Pad Thai,Asian,14.5,21
3998,1785,2023-01-30,1900-01-01 21:08:02,124,124,Spaghetti,Italian,14.5,21
3999,1786,2023-01-30,1900-01-01 21:20:25,102,102,Cheeseburger,American,13.95,21
4000,1786,2023-01-30,1900-01-01 21:20:25,114,114,Potstickers,Asian,9.0,21
4001,1787,2023-01-30,1900-01-01 21:25:54,110,110,Pork Ramen,Asian,17.95,21
4002,1787,2023-01-30,1900-01-01 21:25:54,113,113,Edamame,Asian,5.0,21
4003,1787,2023-01-30,1900-01-01 21:25:54,132,132,Eggplant Parmesan,Italian,16.95,21
4004,1788,2023-01-30,1900-01-01 21:35:08,118,118,Steak Burrito,Mexican,14.95,21
4005,1788,2023-01-30,1900-01-01 21:35:08,123,123,Chips & Guacamole,Mexican,9.0,21
4006,1789,2023-01-30,1900-01-01 21:49:27,125,125,Spaghetti & Meatballs,Italian,17.95,21
4007,1789,2023-01-30,1900-01-01 21:49:27,120,120,Steak Torta,Mexican,13.95,21
4008,1789,2023-01-30,1900-01-01 21:49:27,123,123,Chips & Guacamole,Mexican,9.0,21
4009,1790,2023-01-30,1900-01-01 22:07:03,122,122,Chips & Salsa,Mexican,7.0,22
4010,1791,2023-01-30,1900-01-01 22:46:02,102,102,Cheeseburger,American,13.95,22
4011,1791,2023-01-30,1900-01-01 22:46:02,125,125,Spaghetti & Meatballs,Italian,17.95,22
4012,1791,2023-01-30,1900-01-01 22:46:02,112,112,Salmon Roll,Asian,14.95,22
4013,1791,2023-01-30,1900-01-01 22:46:02,106,106,French Fries,American,7.0,22
4014,1792,2023-01-31,1900-01-01 11:31:03,129,129,Mushroom Ravioli,Italian,15.5,11
4015,1792,2023-01-31,1900-01-01 11:31:03,123,123,Chips & Guacamole,Mexican,9.0,11
4017,1793,2023-01-31,1900-01-01 11:44:04,125,125,Spaghetti & Meatballs,Italian,17.95,11
4018,1793,2023-01-31,1900-01-01 11:44:04,118,118,Steak Burrito,Mexican,14.95,11
4019,1793,2023-01-31,1900-01-01 11:44:04,132,132,Eggplant Parmesan,Italian,16.95,11
4020,1794,2023-01-31,1900-01-01 11:56:54,102,102,Cheeseburger,American,13.95,11
4021,1795,2023-01-31,1900-01-01 13:21:53,101,101,Hamburger,American,12.95,13
4022,1795,2023-01-31,1900-01-01 13:21:53,101,101,Hamburger,American,12.95,13
4023,1795,2023-01-31,1900-01-01 13:21:53,116,116,Steak Tacos,Mexican,13.95,13
4024,1795,2023-01-31,1900-01-01 13:21:53,104,104,Veggie Burger,American,10.5,13
4025,1795,2023-01-31,1900-01-01 13:21:53,108,108,Tofu Pad Thai,Asian,14.5,13
4026,1795,2023-01-31,1900-01-01 13:21:53,125,125,Spaghetti & Meatballs,Italian,17.95,13
4027,1795,2023-01-31,1900-01-01 13:21:53,129,129,Mushroom Ravioli,Italian,15.5,13
4028,1795,2023-01-31,1900-01-01 13:21:53,120,120,Steak Torta,Mexican,13.95,13
4029,1795,2023-01-31,1900-01-01 13:21:53,121,121,Cheese Quesadillas,Mexican,10.5,13
4030,1795,2023-01-31,1900-01-01 13:21:53,122,122,Chips & Salsa,Mexican,7.0,13
4031,1795,2023-01-31,1900-01-01 13:21:53,122,122,Chips & Salsa,Mexican,7.0,13
4032,1796,2023-01-31,1900-01-01 13:31:47,102,102,Cheeseburger,American,13.95,13
4033,1796,2023-01-31,1900-01-01 13:31:47,125,125,Spaghetti & Meatballs,Italian,17.95,13
4034,1796,2023-01-31,1900-01-01 13:31:47,110,110,Pork Ramen,Asian,17.95,13
4035,1796,2023-01-31,1900-01-01 13:31:47,111,111,California Roll,Asian,11.95,13
4036,1796,2023-01-31,1900-01-01 13:31:47,118,118,Steak Burrito,Mexican,14.95,13
4037,1796,2023-01-31,1900-01-01 13:31:47,121,121,Cheese Quesadillas,Mexican,10.5,13
4038,1797,2023-01-31,1900-01-01 13:40:00,111,111,California Roll,Asian,11.95,13
4039,1797,2023-01-31,1900-01-01 13:40:00,106,106,French Fries,American,7.0,13
4040,1798,2023-01-31,1900-01-01 14:03:30,104,104,Veggie Burger,American,10.5,14
4041,1799,2023-01-31,1900-01-01 14:07:32,118,118,Steak Burrito,Mexican,14.95,14
4042,1800,2023-01-31,1900-01-01 14:17:39,123,123,Chips & Guacamole,Mexican,9.0,14
